pobreza,pobreza_e,pobreza_m,vul_car,vul_ing,npnv,ic_rezedu,ic_asalud,ic_segsoc,ic_cv,ic_sbv,ic_ali,carencias,carencias3,plb,plb_m,rankin_p,rankin_pe,N_pobreza,N_pobreza_e,N_pobreza_m,N_vul_car,N_vul_ing,N_npnv,N_ic_rezedu,N_ic_asalud,N_ic_segsoc,N_ic_cv,N_ic_sbv,N_ic_ali,N_carencias,N_carencias3,N_plb,N_plb_m,perrankin_p,perrankin_pe,cppobreza,cppobreza_e,cppobreza_m,cpvul_car,cpic_rezedu,cpic_asalud,cpic_segsoc,cpic_cv,cpic_sbv,cpic_ali,cpcarencias,cpcarencias3,cpplb,cpplbm,pobtot_05,porc_pob_15_analfa05,porc_pob614_noasiste05,porc_pob15_basicainc05,porc_pob_snservsal05,porc_vivpisotierra05,porc_vivsnsan05,porc_snaguaent05,porc_vivsndren05,porc_vivsnenergia05,porc_vivsnlavadora05,porc_vivsnrefri05,irez_soc05,l_ocupnac05,p_rez_edu_00,p_ser_sal_00,p_viv_pisos_00,p_viv_muros_00,p_viv_techos_00,p_viv_hacin_00,p_viv_agu_entub_00,p_viv_dren_00,p_viv_elect_00,pobreza_alim_00,pobreza_cap_00,pobreza_patrim_00,gdo_rezsoc05
85.83183748,46.10635387,39.72548246,13.19143921,0.22694536,0.749777956,33.50280157,37.05232077,91.46967226,39.83525829,81.3208069,32.65326802,99.02327606,68.36840421,86.05878283,61.05653621,450,401,20440,10980,9460,3141,54,179,7978,8824,21783,9486,19366,7776,23581,16281,20494,14540,609,307,3.275185108,3.900879145,2.543451309,2.599714756,3.878243685,3.722053289,3.278425217,4.164245605,3.424739599,4.360478878,3.189493895,3.827994108,3.266601324,3.396675348,23814,22.04640961,5.24077177,70.91782379,77.55101776,30.92614937,14.81027985,69.72663879,64.40228271,21.46063042,70.76703644,63.66788864,1.093603015,374,37.7,93.9,52.8,4.7,31.7,49.9,79.8,87.1,40.8,83.6,88.3,95.6,Alto
79.0949581,31.18102167,47.91393578,16.09617919,1.046813838,3.762048855,32.98578334,19.59975482,89.5728472,35.96884035,54.14282781,41.52084485,95.19113742,54.18739002,80.14177197,48.12559657,794,800,26746,10544,16202,5443,354,1272,11154,6628,30289,12163,18308,14040,32189,18323,27100,16274,458,320,2.957114458,3.917148352,2.331296444,2.45355773,3.641644955,3.33066678,2.912039995,3.930361032,3.672391891,4.01039362,2.87622261,3.853721142,2.918694735,3.105634212,37006,17.88418961,7.222221851,68.72457886,59.94974136,24.90815926,20.87924957,20.35786057,36.307621,25.93909073,59.62791824,50.18367004,0.463954687,741,36.8,92.1,44.7,3.9,20.9,44,43.1,74.5,35.1,72.5,79,90.2,Medio
28.80737404,3.976081414,24.83129203,51.02745891,3.446535394,16.71863198,15.68406987,36.596082,67.65317598,1.837353871,5.45714085,13.05284745,79.83483237,12.27243587,32.25390946,9.749751373,2372,2264,398,55,343,705,48,231,217,506,935,25,75,180,1103,170,446,135,2282,2020,2.014779329,3.349975824,1.793822765,1.618803263,2.047687054,2.321079016,1.833292842,3.695231199,2.473670006,2.869288206,1.757136106,3.258940697,1.806140184,2.233419895,991,4.838709831,2.531646013,52.84553146,42.78506088,0.319488794,2.236422062,2.875399113,4.792332172,2.555911064,17.25239944,6.38977623,-1.688964009,2435,19.7,64.1,1.2,0,0,4.8,1.6,26.8,2,4.5,8.1,25.3,Muy bajo
29.78433338,3.440012399,26.34432018,24.97494668,14.76726383,30.47345579,14.09696314,22.27326353,28.04307501,6.939866784,3.967423084,25.3015994,54.75928045,11.44903732,44.55159699,12.34821111,2361,2306,41811,4829,36982,35060,20730,42779,19789,31267,39367,9742,5569,35518,76871,16072,62542,17334,276,722,1.978425026,3.413374186,1.791120887,1.669879436,2.032431602,2.444806814,2.359815359,2.541880131,2.743194103,2.204073906,1.837536812,3.365949154,1.325851083,1.739690542,126238,3.10542202,4.680301189,47.04586029,24.1044693,3.529335976,4.235846043,2.848517895,10.16409969,3.025145054,23.7322998,7.399082184,-1.31428504,2267,17.1,23.8,9.9,4.5,8.8,21.1,7,28.4,3.4,13,20.8,47.4,Muy bajo
20.19879094,0.859180554,19.33961064,40.10086358,7.302831113,32.39751458,14.29859435,12.60616232,39.02132954,3.07783696,7.762244859,18.50776136,60.29965366,7.493687054,27.50162176,4.71988126,2440,2449,5075,216,4859,10075,1835,8140,3592,3167,9804,773,1950,4650,15150,1883,6910,1186,1501,1927,1.728097677,3.212458611,1.662464023,1.506409645,1.765305281,2.195719004,1.775380015,2.385740757,2.273336887,2.161753654,1.580007911,3.218793154,1.272202849,1.592595935,20153,3.401007891,5.895864964,45.03585815,34.15372086,1.024590015,4.601340771,2.216840982,11.90386963,3.576750994,15.74143028,5.495529175,-1.499096036,2375,17.7,30.9,2,0.7,6.6,11,5.5,27.8,1.3,8.5,14.2,36.1,Muy bajo
50.31606666,5.293323133,45.02274394,27.42761374,13.3876428,8.868677169,21.15620036,27.33733074,60.5808376,5.697422546,8.221469104,29.29298795,77.74368074,18.6856067,63.70370901,24.72641008,2003,2148,11051,1163,9888,6024,2940,1948,4647,6004,13305,1251,1806,6434,17075,4104,13991,5431,1018,1508,2.022917271,3.414392948,1.861714482,1.836751223,2.366724491,2.582708836,2.135038376,3.230154991,2.841511488,2.567821026,1.958824754,3.340623856,1.596508026,1.697752357,19622,8.025948524,6.948019028,64.19249725,66.0585022,7.826622963,8.258011818,19.41249084,13.06490993,3.944124937,27.83484077,21.38455009,-0.716521382,1771,29.8,46.8,12.1,0.4,3.1,18.5,17.6,44.1,4.9,16.4,21.4,37.9,Muy bajo
38.16286478,4.535294274,33.62756968,43.52252483,5.721926317,12.59268373,25.80506305,19.22074788,61.11450392,4.744586139,19.39016004,22.60164878,81.68538938,19.71272784,43.88479093,13.55104069,2239,2216,675,80,595,770,101,223,456,340,1081,84,343,400,1445,349,776,240,2225,2010,2.132180214,3.55251956,1.944920778,1.641977787,2.217499495,2.848262072,1.994327903,3.470079184,2.85139823,2.949961662,1.871530652,3.425050497,1.857179642,2.049136639,1672,11.13924026,9.121622086,61.79486847,45.69377899,3.048779964,3.658536911,8.739837646,29.87804985,5.48780489,30.08130074,12.60163021,-0.95129931,1993,34,55.2,6.7,0.3,2.1,10.7,5.7,52.4,3.8,16.2,22.1,41.3,Muy bajo
31.6805262,3.703755123,27.97677219,22.27072716,17.77475774,28.27398777,9.798852104,16.79110619,29.73156732,3.802244555,16.5789482,26.05324016,53.95125288,13.59282385,49.45528403,13.65145593,2337,2289,8034,939,7095,5648,4508,7170,2485,4258,7540,964,4204,6607,13681,3447,12541,3462,1228,1592,2.011161327,3.35363102,1.833883643,1.754491091,2.042860985,2.64281702,2.369418859,2.927265406,2.314826965,2.367085457,1.904607415,3.318860054,1.291411281,1.688332915,23871,3.115454912,3.529154062,41.62836838,20.16254044,1.467645049,3.669112921,10.00667,23.51568031,3.085390091,22.38158989,6.370913982,-1.486130953,2369,16.3,26.4,2.2,0.6,0.5,11.1,14,46.1,3.6,12.5,21.6,53.6,Muy bajo
43.72499715,6.540621322,37.18437552,20.16371191,16.34109765,19.7701931,15.49019216,14.33284332,50.29806299,8.549111972,19.68445571,25.46090965,63.88870912,18.55368151,60.06609434,23.71913127,2143,2036,5090,761,4329,2347,1902,2302,1803,1669,5856,995,2292,2964,7438,2160,6993,2761,1497,1668,2.185470819,3.937684536,1.878070474,1.902733803,2.580320835,2.651892424,2.259119987,3.914023876,3.405445814,3.091204166,2.094510555,3.699028969,1.593050838,1.896888733,12220,5.870818138,4.851202011,52.65225983,31.46480942,5.768004894,5.672402859,15.6787796,29.25429916,8.349267006,32.9509201,19.50287056,-0.993584394,2022,23,45.1,12.6,2.8,1,17.6,14,41,5.2,9.4,13.8,28.8,Muy bajo
43.95375878,5.765478988,38.18827868,43.81806254,3.334591165,8.89358744,18.87631143,28.55908957,64.81214122,3.721404825,34.42301523,35.22871818,87.7718208,28.6242296,47.28834987,16.15423064,2134,2101,1475,193,1282,1471,112,298,633,958,2175,125,1155,1182,2946,961,1587,542,2034,1940,2.236521721,3.488091707,2.05158186,1.993517518,2.425337791,2.952083826,2.357543707,3.59332943,2.660265684,2.826662302,2.114809513,3.397541285,2.082318306,2.24446559,2778,6.683938026,7.471263885,55.85161972,61.77106094,2.010724068,3.083110094,12.06433964,36.72922134,3.887398958,25.06702042,10.05362034,-0.973697126,2008,26.6,72.3,6.4,0.6,0.1,18,5.7,73.7,3.3,20.5,27.9,50,Muy bajo
38.40468336,5.083605628,33.32107663,28.6700964,11.71996742,21.20525241,17.11324371,17.88387654,45.81003168,5.901101667,12.95659757,22.88553887,67.07477953,14.65431184,50.12465086,17.01313856,2236,2161,22817,3020,19797,17034,6963,12599,10167,10625,27217,3506,7698,13597,39851,8707,29781,10108,546,1006,1.969918847,3.40130496,1.752210021,1.635378122,1.998897314,2.559149742,2.069546223,3.005767345,2.553247213,2.591669083,1.827071071,3.348780632,1.511406302,1.819531798,51528,6.00144577,4.038121223,48.19786072,37.79304886,5.054623127,5.592695236,7.671613216,18.15587997,1.834339023,26.64274979,10.10925007,-1.226624966,2220,24.1,39.7,9.8,0.2,0.6,10.1,4.7,41.7,1.1,10.6,16.8,38.9,Muy bajo
24.86721061,2.505367768,22.36184329,24.91351515,14.5778209,35.64145267,10.49265757,10.37473929,27.96320678,4.548311766,8.18361655,19.8312149,49.7807263,7.250022249,39.44503181,9.423502026,2412,2365,16744,1687,15057,16775,9816,23998,7065,6986,18828,3062,5510,13353,33518,4882,26559,6345,728,1328,1.861159921,3.452553749,1.682537913,1.411576986,1.667127967,2.530929089,1.94757545,2.77870965,2.152059793,2.123392344,1.635045409,3.358063698,1.177295327,1.742713451,70160,2.767574072,3.848196983,39.55675888,22.28050041,1.362089038,3.552781105,4.387060165,8.751419067,2.309875011,15.8967104,4.790010929,-1.646028996,2423,13.9,23.5,2.5,0.9,0.8,10.3,5.1,21.2,1.1,10,16.8,41.8,Muy bajo
58.70763936,11.66107906,47.04656005,25.47182739,8.08904767,7.731485367,23.05322722,31.8724213,66.03171032,4.832655555,21.64864242,27.64300949,84.1794661,25.56705904,66.79668733,33.67479958,1711,1652,8154,1620,6535,3538,1124,1074,3202,4427,9172,671,3007,3840,11693,3551,9278,4677,1215,1346,2.19128561,3.519002676,1.866196752,1.809278488,2.640689373,2.953824043,2.235568047,3.229346991,2.851454735,2.979520082,2.079861879,3.471400738,1.927161813,2.102399588,11284,11.18480968,6.031042099,63.52632141,44.78022003,3.745583057,13.03886986,10.38868999,21.48410034,4.911661148,38.97526932,21.02473068,-0.781997621,1825,30.9,49.9,7.8,0.5,0.5,19,8.9,56.6,4.5,19.9,25.8,45.7,Muy bajo
29.78315858,4.3563431,25.42681694,50.60166717,4.842542484,14.77263123,24.93634248,27.52189653,57.43720001,7.259931932,21.35327021,19.41902274,80.38482483,23.42002756,34.62570108,9.60372772,2362,2232,642,94,548,1091,104,318,538,593,1238,157,460,419,1733,505,747,207,2231,1999,2.273326159,3.565593243,2.056436062,1.785037875,2.185032606,2.754995823,2.200452089,3.127179384,2.856354475,3.033765554,1.964645267,3.384196281,1.961644053,2.335919619,1877,8.134327888,11.32686043,62.67763901,38.30580902,1.776198983,6.039075851,25.93250084,32.68206024,8.703374863,34.28063965,13.14387035,-0.754710019,1801,33.2,44,6.8,1.6,6.9,16.6,18.5,52.9,5,9.4,13.3,27.7,Muy bajo
40.07958081,6.653662254,33.42591822,46.12487257,3.06071844,10.73482856,17.92510551,48.25786398,67.45610926,5.083959524,21.45858326,40.74730733,86.20445238,31.76589661,43.14029917,13.85059043,2205,2029,764,127,637,879,58,204,341,919,1285,97,409,776,1642,605,822,264,2197,1980,2.514883518,3.707636595,2.280287266,2.174777269,3.080927372,2.886402607,2.556870222,4.059026241,3.172741413,2.875401735,2.330841541,3.541107655,2.343500137,2.622507095,1516,7.50988102,7.317072868,59.86125183,59.30078888,4.086537838,10.57691956,7.692306995,54.80768967,7.932693005,35.81731033,13.70191956,-0.597955823,1666,33.6,76.1,11.3,1.5,8.4,12.7,6.5,70.5,8.6,15,21.7,44,Bajo
48.25180933,5.59067719,42.66113341,36.06715202,6.424643844,9.256394953,24.17258729,17.45730123,51.24798488,9.07198002,41.45649822,17.4526011,84.3189601,20.76866159,54.67645284,19.49356693,2053,2122,4099,475,3624,3064,546,786,2054,1483,4354,771,3522,1483,7164,1765,4645,1656,1612,1779,2.029563427,3.592264175,1.825725675,1.744463921,2.270139456,2.802727699,2.258083105,3.107205391,2.33409667,2.943257332,1.907743573,3.43113184,1.791843057,2.005833864,9768,5.280221939,6.82388401,74.2370224,40.45864105,3.947367907,3.18979311,22.20892906,60.52632141,7.017543793,30.42264938,11.84210014,-0.612705827,1676,33.1,42.6,10.9,2.9,8,21.6,51.9,80,9.1,8.4,12.4,27.5,Bajo
47.09828669,5.212677904,41.88560843,42.22672582,3.497766703,7.17722103,19.075137,28.40785612,74.40389372,3.952997171,19.47407993,25.30775579,89.32501274,22.91468408,50.59605344,16.99648706,2082,2152,776,86,690,695,58,118,314,468,1225,65,321,417,1471,377,833,280,2195,2005,2.042295456,3.394016743,1.876999855,1.759885073,2.402018547,2.697249413,1.993142128,3.440946817,2.832025528,2.767411947,1.910122514,3.297259808,1.902912974,2.047709227,1393,3.854166985,6.840391159,61.21593094,48.45656967,1.017812014,4.580152988,12.72264957,61.57761002,5.852416992,21.11959076,10.17811966,-0.949562073,1991,27.4,74.5,9.2,0.5,1.4,21.3,26,60.7,14.3,19,25,43.1,Muy bajo
29.24582931,1.633948956,27.61188149,43.04523468,6.55746907,21.15146667,16.37778948,18.9846327,53.69435066,2.772008371,10.49047984,12.96848762,72.29106417,10.30547026,35.80329806,8.166893949,2368,2429,497,28,469,731,111,359,278,322,912,47,178,220,1228,175,608,139,2258,2038,1.709884167,3.160939932,1.624620676,1.517696857,1.777290225,2.331753254,1.700201035,2.582941294,2.182695627,2.461152554,1.594771743,3.110786676,1.399538517,1.580019474,1708,5.848903179,2.013422966,49.95898056,58.4309082,0.406504095,1.626016021,3.252032995,31.91057014,3.048779964,21.34145927,7.926828861,-1.397601008,2324,18.2,53.5,1.6,0,0,7.9,3.9,46.3,1.9,11,16.5,35.5,Muy bajo
37.24464968,4.354020801,32.89062977,30.97134233,9.520337731,22.26366997,19.19910339,24.93536344,42.35370092,6.379670912,12.20188905,25.10354547,68.21599329,16.68649543,46.76498713,13.31854153,2257,2233,36265,4239,32025,30156,9270,21678,18694,24279,41239,6212,11881,24443,66421,16247,45535,12968,329,795,2.039612532,3.531012535,1.842595696,1.750151753,2.095849991,2.604069948,2.278193951,2.947577238,2.645266533,2.540572405,1.908251524,3.386976719,1.625600934,1.983350515,99707,6.08217001,4.602254868,47.39522934,41.29399109,5.935592175,9.072536469,4.002460003,13.9888401,2.794253111,25.30204964,8.931944847,-1.191409945,2198,22.6,39.2,11,0.2,0.7,12.3,4.1,30.8,1.6,9.7,15.9,39.3,Muy bajo
19.11096302,1.228768122,17.88219512,26.73434317,10.76511741,43.38957667,8.213611843,12.63602892,26.79935536,5.496177424,3.303412765,16.79362803,45.84530632,6.262317913,29.87608034,5.885457367,2446,2443,44125,2837,41288,61726,24855,100181,18964,29175,61876,12690,7627,38774,105851,14459,68980,13589,256,1041,1.762637377,3.352443218,1.653053761,1.480222106,1.794173598,2.434166431,1.862321258,1.899014473,2.340777874,2.037249088,1.597594619,3.271262169,1.13045752,1.596185088,200160,2.122951984,3.19648695,32.22792816,19.27857971,0.52244401,4.031653881,2.552676916,4.381229877,2.276087999,13.05918026,4.006683826,-1.839689016,2451,11.1,22.2,1.5,0.5,0.5,6.6,5.5,11.5,0.7,8.9,15,38,Muy bajo
31.1840681,1.977451932,29.20661569,29.89833355,11.83333769,27.08426118,11.52039735,14.37664684,37.53907314,8.253313076,16.63283626,16.20055499,61.08240235,9.318975278,43.01740548,11.52671336,2341,2409,2967,188,2779,2845,1126,2577,1096,1368,3572,785,1583,1541,5812,887,4093,1097,1768,1945,1.817824721,3.368128777,1.713420987,1.59968996,1.95328033,2.241340637,1.910736442,2.415304661,2.250235796,2.477428198,1.711177349,3.337248087,1.31924057,1.607067108,7221,3.2177701,5.726256847,44.26160812,33.16714859,1.139305949,3.625065088,5.851890087,22.37182999,1.812531948,15.63957024,3.883997917,-1.465026975,2353,18.5,29.6,3.3,0.2,6,13.8,6.7,38.4,2.3,2.3,3.7,10.1,Muy bajo
35.33220256,3.157999035,32.1742028,23.1876716,15.77094793,25.70917904,14.28663977,10.23910513,29.56232669,8.759626144,11.98397927,23.76562608,58.5198739,9.821527321,51.10315003,15.3593887,2285,2330,22310,1994,20316,14642,9958,16234,9021,6465,18667,5531,7567,15007,36952,6202,32269,9699,557,1248,1.789742112,3.327929258,1.638694167,1.525074601,1.861143947,2.472150564,1.95996201,2.585618019,2.128048182,2.205223799,1.684851646,3.277926207,1.23877418,1.597091913,62710,4.59013319,5.016722202,48.95587921,22.30744934,1.28996098,4.08175993,4.08175993,17.33033943,3.601918936,16.1774807,6.32517004,-1.464841962,2352,18.9,23.3,3.3,1.2,2.2,12.6,5,30.1,1.9,11,18.3,43,Muy bajo
30.17103599,3.72431512,26.44672096,30.84292114,14.47898448,24.50705767,14.07723421,29.44199515,34.8225841,6.430746081,23.58519399,15.81343311,61.01395673,17.0828297,44.6500204,11.65031339,2357,2288,1973,243,1729,2017,947,1602,920,1925,2277,420,1542,1034,3989,1117,2919,762,1946,1911,2.250419378,3.67127347,2.051943779,1.823791265,2.223537445,2.713624001,2.524688721,3.150481224,2.390228033,3.12524128,2.03512764,3.521266699,1.521391392,1.889384508,5822,5.086789131,3.631011009,44.06615067,33.40776062,1.610824943,5.798968792,11.72679996,33.4407196,1.932989955,24.16237068,6.572165012,-1.364137053,2297,17.2,33.9,5.7,1.5,1.8,13.7,4.7,54.9,2,4.8,8,20.4,Muy bajo
30.55859453,3.933393817,26.62520111,20.75840086,19.12246197,29.56054211,15.60287202,14.02135813,25.17560368,6.79784746,7.928254781,22.97532368,51.31699571,10.50323474,49.68105583,14.35764651,2348,2268,7877,1014,6863,5351,4929,7620,4022,3614,6490,1752,2044,5922,13228,2707,12806,3701,1243,1564,1.985745549,3.72176981,1.729282856,1.535279155,1.842012763,2.626126051,2.28347683,2.992094755,2.966604471,2.303155661,1.802546263,3.473748446,1.224562764,1.778590202,25856,4.128970146,4.154727936,48.48801041,24.74473953,4.090044022,4.755866051,5.437540054,18.18325996,3.297399998,18.27837944,6.800888062,-1.366778016,2301,17.9,19.7,6.1,1.9,5.2,14.8,7.8,32.5,2.8,5.6,10.8,33.5,Muy bajo
46.15642165,7.257202992,38.89921904,20.53015083,18.09429079,15.21913707,20.11402465,18.73601722,46.26906637,7.782619189,19.15285633,25.5035959,66.6865732,19.21125602,64.25071205,26.17065497,2095,1986,5263,828,4436,2341,2063,1735,2294,2136,5276,887,2184,2908,7604,2191,7327,2984,1474,1637,2.148218632,3.498221159,1.897313952,1.863457441,2.297338486,2.802438736,2.28826189,3.186553955,2.847727537,2.84092617,2.062756777,3.452070713,1.543804526,1.808466434,10183,6.778644085,5.634448051,58.72848129,42.14868164,6.704761982,9.447619438,31.50476074,30.20952034,8.419047356,48.30475998,37.29523849,-0.600078583,1668,25.4,46.1,11.2,2.1,2.8,17,38.4,39.3,10.8,9.8,14.7,30.8,Bajo
34.61724732,5.861954368,28.7552923,22.44282216,17.00182259,25.93810856,13.26213383,17.63435776,42.42168738,7.370015102,18.97358462,25.91747205,57.06007014,20.08838137,51.61907058,16.46507317,2300,2093,15259,2584,12675,9893,7494,11433,5846,7773,18699,3249,8363,11424,25152,8855,22753,7258,786,1093,2.362061262,3.694775343,2.090909719,1.944360733,2.569316864,3.103792429,2.440143108,3.096754074,3.382644653,3.090500355,2.200825453,3.634584427,1.587171555,1.934057355,44715,5.937229156,3.784619093,43.89110947,41.4357605,6.275804996,12.99201965,12.61583996,15.55189037,2.725020885,28.37874985,14.79034996,-1.177381992,2188,19.7,37.5,13.5,0.4,1,16.2,14.5,29.3,2.3,22.4,30.9,55.1,Muy bajo
24.01377654,2.111675419,21.90210074,25.632447,12.84195334,37.51182258,12.18000306,17.60197242,28.9733907,5.187787298,3.448640746,18.45046376,49.64622253,8.29171139,36.85572924,8.703263855,2421,2394,32487,2857,29630,34677,17373,50748,16478,23813,39197,7018,4665,24961,67164,11217,49860,11774,375,1035,1.907424212,3.370306015,1.7666291,1.56333828,1.856126189,2.315990448,2.115096569,2.545545578,2.603532314,2.141220331,1.729079366,3.317964792,1.24683857,1.718370438,143915,2.629205942,4.044198036,39.87945175,26.50383949,1.555197001,4.942251205,2.323395014,3.85979104,3.789953947,18.16008949,6.239592075,-1.573374987,2406,14.1,25.5,3.1,1.3,5.2,10.7,4,11.7,1.2,6.5,11.2,31.8,Muy bajo
27.59969387,1.671596483,25.92809796,43.78032386,8.151785284,20.46819627,23.62786044,19.80033767,38.16767148,3.095094723,21.27070312,20.09253167,71.38001879,13.8318933,35.75147925,7.74838684,2383,2426,1033,63,971,1639,305,766,885,741,1429,116,796,752,2672,518,1339,290,2131,2017,1.893141747,3.503517866,1.792925119,1.686857104,1.881305099,2.612292051,2.159155846,2.967581511,2.28233695,2.373305321,1.765959144,3.341737747,1.468155384,1.661399961,3379,7.323567867,7.025411129,64.52047729,33.73778915,2.620086908,3.820960999,12.88210011,41.48471069,3.930130959,22.27074051,9.279476166,-1.011026978,2039,28.7,40.5,7.7,1.2,2.5,14.9,17.5,73.8,3,6.7,10.8,28.1,Muy bajo
27.05973274,3.305067299,23.75466526,21.25133723,15.72675258,35.96217632,12.26172496,20.66455295,30.16408509,2.224021056,5.271941636,24.05270678,48.31106962,12.96786605,42.78648487,11.30972815,2389,2316,21029,2568,18460,16515,12222,27947,9529,16059,23441,1728,4097,18692,37543,10078,33250,8789,589,1097,2.086900473,3.411192179,1.903156638,1.79460752,2.198766947,2.548039675,2.394258261,3.151552916,3.21544981,2.396158695,1.958951354,3.357182264,1.32283783,1.732119441,56708,4.183327198,3.126450062,38.99925995,28.58326912,1.892153978,5.440810204,6.674521923,10.17465973,5.094261169,22.28998947,11.63708973,-1.460075021,2348,17.9,18.2,6.3,0.6,1.2,9.3,11,20.4,2.8,10.9,17,39.7,Muy bajo
23.69409,2.020047375,21.67404294,27.63641179,12.96097338,35.70852578,10.55100738,18.86588094,33.22652713,5.171503641,2.823510323,17.9172872,51.3305022,8.448207918,36.65506347,8.181251014,2424,2405,14018,1195,12823,16350,7668,21126,6242,11161,19657,3060,1670,10600,30368,4998,21686,4840,836,1495,1.918673038,3.345283747,1.786007166,1.559907794,1.893182158,2.410520077,1.970966458,2.349007845,2.224312305,2.223413229,1.725206494,3.270136833,1.242716432,1.643607855,53042,3.089679956,4.529798985,40.13734055,23.96402931,1.25308001,4.730729103,2.407603025,6.39915514,2.942625999,13.53044987,4.470256805,-1.670825958,2429,15.6,26.6,2.6,0.6,1.3,8.8,5.9,15.1,1.2,6,10.8,32.5,Muy bajo
23.95671694,1.651118301,22.30559886,39.04188871,7.273390144,29.72800434,15.60003245,23.04149887,43.20074736,2.477639615,19.65622916,12.54182082,62.9986058,14.0345787,31.23010737,6.304102433,2422,2427,496,34,462,808,151,615,323,477,894,51,407,260,1304,291,646,130,2259,2035,1.975587368,3.44579792,1.870474219,1.774883628,2.247857571,2.533448935,2.121862888,2.906009197,2.304643393,2.868792772,1.849532485,3.363217115,1.525399208,1.766842842,2063,5.650102139,5.013926983,44.10361099,33.73727036,1.084990978,1.446655035,0.723327279,29.47558975,1.084990978,16.81735992,6.509945869,-1.467332959,2356,18.8,28.7,6.5,0.4,0.3,8.6,1.3,56.1,2.5,7.7,11.6,26.4,Muy bajo
23.46493754,2.199702956,21.26523405,26.44633949,12.46213987,37.62658238,10.57466124,18.19882401,29.45933216,2.607622324,3.396601079,21.26408737,49.91127715,8.358191343,35.92707728,9.029061793,2425,2388,177905,16678,161228,200510,94485,285275,80174,137979,223353,19770,25752,161219,378415,63370,272390,68456,40,163,1.909529209,3.537045717,1.741957068,1.539437771,1.94201231,2.46386075,2.057619333,2.792698622,2.973203659,2.071628332,1.713062286,3.372886181,1.250651121,1.65259409,648929,2.713658094,3.035625935,31.84672928,25.99221039,1.440659046,4.1448102,3.957556009,2.25650692,2.836553097,14.82460022,6.98451519,-1.713559985,2438,11.9,24.2,2.3,0.4,0.5,8.7,5.7,7.1,0.9,8.5,14.2,36.4,Muy bajo
25.12779259,2.605392921,22.52240032,27.24461854,12.59173304,35.03585458,11.07498552,22.92858054,33.37983795,3.314051207,10.16855913,18.0342005,52.37241061,11.77651234,37.71952552,8.892993821,2409,2360,5684,589,5095,6163,2848,7925,2505,5186,7551,750,2300,4079,11847,2664,8532,2012,1435,1729,2.036585808,3.375739574,1.882432938,1.753745794,1.943065405,2.430168152,2.202900648,2.712141275,2.597927332,2.481996298,1.888402939,3.304814816,1.362509727,1.784118891,19620,3.044815063,4.333725929,39.44311905,32.27828979,1.014655948,1.785043001,4.340474129,16.08418083,3.307027102,16.27207947,5.204810143,-1.630445957,2417,14.4,30.9,2.2,0.2,0.4,7.4,4,28.6,1.7,7.5,13.7,39.9,Muy bajo
18.99711944,1.071655276,17.92546362,27.77999341,12.43845373,40.78443348,10.94008416,13.70086409,26.90409862,4.647204453,7.533130749,15.03346515,46.77711425,7.344918074,31.4355735,5.730016714,2447,2445,7862,443,7418,11496,5148,16878,4527,5670,11134,1923,3118,6221,19358,3040,13009,2371,1244,1800,1.85487175,3.515429974,1.756135583,1.567696214,1.950101614,2.435339451,1.924527407,2.809289694,2.424496174,2.203705549,1.683704734,3.387896776,1.124905586,1.464785933,40115,2.659926891,4.338300228,41.64181137,18.3572197,1.45006299,3.996737003,4.975530148,9.153525352,2.392605066,11.88146019,4.413630009,-1.723911047,2439,14.2,21.7,2.2,0.7,1,7.7,4.9,13.7,1.5,3.9,7.8,27.8,Muy bajo
49.09548451,5.737849058,43.35763454,23.66000712,12.86901385,14.37549442,16.49977576,25.41562319,53.68560113,5.033579413,12.95305249,25.25673996,72.75549113,16.08507282,61.96449862,24.72787144,2034,2103,51146,5977,45168,24648,13406,14976,17189,26477,55928,5244,13494,26311,75794,16757,64552,25761,204,592,1.974423885,3.367073298,1.790864587,1.768619895,2.243818045,2.497733355,2.105607986,3.101389885,2.511373043,2.566802263,1.90836966,3.33225441,1.564553261,1.732737422,93677,6.565608978,4.830944061,51.44747925,46.08602142,6.922514915,9.199598312,6.64871788,22.25061989,2.528064013,27.59878922,11.57707024,-1.088348031,2115,24.8,50.5,12.7,0.3,0.7,11.9,7.4,36.1,2.5,19.3,27.7,52.4,Muy bajo
30.54837609,3.418410716,27.12996602,24.03291762,20.39476931,25.02393723,13.820026,12.67853592,27.11049988,10.08656082,17.0379285,27.42770625,54.58129346,15.618029,50.94314511,13.91527094,2350,2308,1667,187,1480,1311,1113,1366,754,692,1479,550,930,1497,2979,852,2780,759,2000,1946,2.072851658,3.414494514,1.906325817,1.860169053,2.267104864,2.896793842,2.512909651,2.007318497,2.755800009,2.494057894,1.981654286,3.373201132,1.24297452,1.568935752,5245,4.473218918,3.568243027,51.809021,29.97139931,4.244955063,7.58524704,15.79679966,9.881697655,13.98746967,27.69659042,18.71954918,-1.077021003,2100,18.3,26.3,8.9,2,0.6,12.9,17.6,30.7,2.7,6.5,9.1,19.2,Muy bajo
